博主名,笔记标题,笔记内容,点赞数,收藏数,评论数,笔记链接
未知博主,广西南宁旅游攻略三天两晚深圳来回小红书,住宿推荐住在朝阳广场或者金湖广场附近，朝阳广场距离小吃街市中心近，金湖广场距离青秀山和南宁东站近。我们选择住在金湖广场附近南宁站距离市区近Day1下午三点到南宁东，距离酒店只要十来分钟亭子码头（有一个很大的欧式城堡还有码头）大唐卷筒粉（味道很像广东的肠粉）平西夜市（人超级多在入口前一家吃了蜜糖烧烤意外的好吃）水漾集市国庆期间每日4场1830194020402130地点：水漾市集2号门楼梯下方（邕江畔）最佳机位前排靠过道位，中间13排，拍视频最稳口Day2邕味老友（超级好吃！但排队真的要很久至少一个小时。推荐老友粉和干捞粉，都很好吃）老嘢扣肉糯米饭（就在老友粉四五百米附近，本地的司机说之前有人为了抢这份糯米饭打架进局hhh）布蕾波波奶茶（感觉有点普通）茶麸洗头随便选了一家附近在万达的茶麸洗头，特别舒服！喜欢茶麸的那个水帘仪器，尝试了一下生姜洗头，只敢用三分之一的量就辣得不行了酒店午休青秀山（下午三四点到依然阳光超级大。成人票20一张，注意国庆期间五点之后票价会上涨）侏罗纪爆炒生料（本地司机推荐的！好吃！料汁真的绝了）南宁万象城（平日晚上十点关门）Day3广西宴（点了鸭脚煲还不错）南宁地标楼梯打卡0元打卡地标·东盟盛天地南宁南宁攻略南宁美食南宁拍照广西旅游广西南宁广西美食南宁旅游攻略换座城市过周末非特种兵旅游,260,267,8,https://www.xiaohongshu.com/explore/68e3b2e7000000000301917b?xsec_token=ABQu5nBDe2kbFRdLL-2r62mNdEeDpHfQlXbQeY7-kOhVM=&xsec_source=pc_search
未知博主,南宁青秀山小红书,南宁青秀山五点前进可以免票看灯会和新春汇演吗,27,24,45,https://www.xiaohongshu.com/explore/69953523000000001600aca9?xsec_token=ABJgOr2CckGvXRBl0rQ3B14PEfbBFONEW5ks7ubCBL968=&xsec_source=pc_search
未知博主,南宁青秀山小红书,青秀山真的太美了虽然天气不太好时间也很赶虽然春节期间人头攒动摩肩接踵虽然没来得及去荫生植物园但还是被春天的灿烂花海打动丘石花园的郁金香水生花园的大花飞燕叶子花园满山的三角梅看不够真的看不够小蓓超级兴奋跑了一路期待下次再来交换春天一键播放春天大自然就是最好的滤镜南宁旅游青秀山青秀山东门南宁青秀山,468,58,145,https://www.xiaohongshu.com/explore/699745100000000009038079?xsec_token=ABrZBWzHjnYNzAOdKbMRBGriRF6cfutWAXAhqfKNRFA6k=&xsec_source=pc_search
未知博主,305青秀山实况：黄花风铃木小红书,今又来看黄花风铃木咯周一路两边的黄花风铃木还没开今天再去，已经全开了遗憾的是观景台那片还没开月中应该到了最佳花期拍摄时间早上7点半青秀山南宁黄花风玲开花踏青赏花好去处一片黄色的花海油菜花的季节油菜花故事的小黄花日出春季赏花好去处,84,12,48,https://www.xiaohongshu.com/explore/67c7e97f000000002901bfbf?xsec_token=ABRqgJUbpYJhwTTUFx1439cfnVo0enXBgPgVS8Hg_1jy0=&xsec_source=pc_search
未知博主,欢迎收看05女大学生南宁之旅plog小红书,从深圳坐高铁出发，3小时左右就能直达，超方便！来和大家分享我的游玩攻略啦拍照打卡来南宁一定要去地标打卡！和南宁两个字大合影，随手一拍都是旅行纪念大片。要是觉得手机拍不出感觉也别担心，路边有很多专业摄影师，他们用相机拍出来的照片超有质感，高级感直接拉满！美食推荐邕味老友粉：这家店人气超高！我们去的时候排了整整四十分钟的队，南宁天气比较热，建议宝子们带个小风扇。店里空间不大，人多的时候也会有点闷热。我点的猪杂汤粉，酸酸辣辣的，特别开胃，味道很赞！舒记老友粉：强烈推荐干捞猪杂粉！相比于汤粉，干捞的更加入味，猪杂处理得很干净，搭配上秘制酱料，每一口都超满足，吃一次就忘不了！酸野：一定要认准酸品王！我在路边随便买过两次，都踩雷了。酸品王的酸野种类丰富，腌制得恰到好处，酸甜脆爽，口感绝了，是正宗的南宁味道！果酱烧烤：打卡了酒里·宜州果酱烧烤，酸酸甜甜的口感太特别了！各种肉类和蔬菜刷上果酱，烤得滋滋冒油，一口下去，味道层次超丰富，喜欢尝试新鲜口味的宝子绝对不能错过！木薯羹：吖姆糖水家的木薯羹性价比超高！木薯软糯香甜，搭配上浓郁的汤汁，冰冰凉凉的，特别适合解腻，是夏日必备甜品景点安利青秀山真的超值得一去！这里风景绝美，绿植茂盛，随手拍都是氛围感大片。无论是漫步在山间小道，还是登上高处俯瞰南宁全景，都能收获满满的好心情还去了wmls开的没有东西玩具店探店！店内布置超有特色，满满的都是情怀，还能和大卜合影，wmls一定不要错过！！出行提醒一定要提前买高铁票！我们就是没提前买，只能赶最早600那班车，五点多就起床，困到不行。南宁真的是一个充满魅力的城市，美食多、风景好，太爱了！跟好朋友一起来真的太开心啦，一路上都是欢声笑语的，南宁我们喜欢你，下次还会再来滴南宁旅行南宁美食南宁打卡南宁旅游攻略深圳出发南宁老友粉卷筒粉广西旅游小众旅行地广西旅游攻略酸嘢推荐南宁果酱烧烤南宁美食攻略大学生旅游攻略,992,481,54,https://www.xiaohongshu.com/explore/6859b388000000000b01ea15?xsec_token=ABzmNB4l8Uhsgz2YhnGHS8B79hxDp7bOOY2epj65YSkxU=&xsec_source=pc_search
未知博主,实时！青秀山等着看打铁花的人！小红书,据说要等到晚上8点才有！我不看了！直接看完灯会走咯！,14,8,21,https://www.xiaohongshu.com/explore/6996eaa8000000000d0096cc?xsec_token=ABBh620gnukTQePWO27T--85gul9X-cBDTQLYEAlc9fr0=&xsec_source=pc_search
未知博主,南宁青秀山把紫色浪漫开在春天里小红书,马缨丹又盛开啦，开成梦幻紫毯，搭配孤独树的树，氛围感拉满。不用去远方，青秀山就有浪漫花海青秀山东门丘石花园音乐大草坪南宁青秀山青秀山马缨丹南宁拍照南宁花海春日氛围感写真南宁旅游,202,19,28,https://www.xiaohongshu.com/explore/69969f7f000000001a021fcb?xsec_token=ABBh620gnukTQePWO27T--87k9JkM869zX95BDoOLMu-0=&xsec_source=pc_search
未知博主,青秀山新春活动时间表来了！小红书,无内容,212,269,38,https://www.xiaohongshu.com/explore/6980b06d000000000a03f6e5?xsec_token=AB6HpnQHtkmGYi4JPLFmLKwGcMOIp-2Ah-5jGqEReYdrc=&xsec_source=pc_search
未知博主,南宁吸氧天花板闯入市区的绿野仙踪秘小红书,南宁市区藏着一座绿荫梦工厂，每口呼吸都是森林的味道地址与交通西门：地铁三号线直达秀青山站东门北门：建议打车或者是地铁站一号线（万象城站凤岭站）距离较远需要换乘公交车北门：自驾导航南宁青秀山（北门）停车场（有充电桩有停车占用费）乘坐B10路、32路、W34路、121路、122路、608路公交车到青秀山北门站，步行即可到达。路线：北门入园一荫生植物园一兰园一观音禅寺一穿越古今打卡点一环山秀坪一荷花池一水生花园一叶子花园一gt东门出园。亮点景点荫生植物园：必打卡！阳光穿过绿植，配合定时喷雾，仙气十足，像走进了爱丽丝仙境。建议早上9点前入园，可以包场拍照。观音禅寺：可以请香祈福，门口的无畏咖啡很有禅意，适合歇脚拍照。穿越古今打卡点：网红机位，用框式构图拍远处的龙象塔，很有感觉。晚上亮灯后夜景更绝！水生花园：包含莫奈花园和叶子花园，高大的美人蕉和三角梅花海非常出片，随手一拍都是油画感。门票与时间开放时间：6002400门票：可以提前在官网小程序买票或是在门口当场买一样的注意的是票分两种一种是（买一票3游）（一票非3日游）凭身份证或电子票园内交通：观光车（5次）小火车（10次）都是单程票必拍机位推荐（核心部分）1雾森雨林区：每整点会喷水雾（问清时间），简直是仙境本境！穿白裙子来拍绝美。2巨型藤蔓长廊：阳光洒下来光影斑驳，适合拍奔跑或背影的电影感镜头。3温室奇观馆：各种热带奇花异草，和巨大的龟背竹、鹿角蕨合影，秒变丛林精灵。4静谧水杉林：笔直的水杉倒映在水中，秋季来颜色层次更丰富。穿搭与Tips·穿搭：推荐白色、米色、浅绿的裙子或森系服装，汉服也很出片！·必备：驱蚊水！驱蚊水！驱蚊水！重要的事情说三遍。·其他：园内遮阴好，但也要注意防晒；穿好走的鞋子；可以带点水和零食。游玩感受在这里时间都慢了下来，只有风吹树叶的沙沙声和鸟鸣。非常适合周末来放松充电，带小朋友来也是很好的自然课堂。已经想好了，下次要带本书来，坐在长椅上发呆一下午。南宁秀青山绿荫植物园城市里的私藏秘境走进天然大氧吧,5,2,2,https://www.xiaohongshu.com/explore/6933048a000000001f0070c0?xsec_token=ABPGe86kTq7Jfo6YHCh4jBxo3rAvjpkrFt88SvcPONoiY=&xsec_source=pc_search
未知博主,青秀山好好拍小红书,无内容,45,13,4,https://www.xiaohongshu.com/explore/67fe65a8000000000e007b8e?xsec_token=ABL58aFc0udQYFMftvF0vR-RiRdTgIFmqcZV-hk-acyEk=&xsec_source=pc_search
未知博主,青秀山的郁金香也太好拍了吧！小红书,一键播放春天交换春天青秀山青秀山郁金香风开始有了郁金香的味道郁金香浪漫的不止玫瑰还有郁金香郁金香拍照,8,1,0,https://www.xiaohongshu.com/explore/69880f50000000000e03e73c?xsec_token=ABCZM_r2yZNSgOENbDmeLgD-Q2aas-NY9bl4pmzP2lUSg=&xsec_source=pc_search
未知博主,闯入了南宁的绿野仙踪小红书,呜呜呜好天气的青秀山真的太绝啦贼好拍刚进园的时候热到怀疑人生但进到树阴下闲逛着又舒服了好多青秀山面积非常之大我们只去了冰山一角而已很值得来一趟：20：观光车5小火车10里面的小火车观光车很方便不过要看好时间观光车6点就停运了南宁拍照南宁青秀山一起去森林吸氧南宁周末好出处南宁旅游攻略来拍照了童话里的绿野仙踪南宁萌生植物园ccd拍照,23,8,5,https://www.xiaohongshu.com/explore/68c25056000000001d025eb7?xsec_token=AB-KcMAK89Po3JlGxNV1MdZHUjukTiYF2OiXTokbkBC8E=&xsec_source=pc_search
未知博主,推荐一个青秀山灯会后丝滑离场方式大年初二去了青秀山灯会，人太多了，无人机秀结束后顺着人流快走从从音乐大草坪到东门二十多分钟，一看门口聚集了大批打车的游客，网络也不太稳定，果断放弃，选择了共享电动车，顺利丝滑离开，和大家分享下。具体是从东门出来，右转一直往前走，路过停车场出口后再走一小段就到了，地址就在图片的起点，很多哈啰，也有少量美团等其他车，骑上到前面路口掉头就可以回市区啦小红书,推荐一个青秀山灯会后丝滑离场方式大年初二去了青秀山灯会，人太多了，无人机秀结束后顺着人流快走从从音乐大草坪到东门二十多分钟，一看门口聚集了大批打车的游客，网络也不太稳定，果断放弃，选择了共享电动车，顺利丝滑离开，和大家分享下。具体是从东门出来，右转一直往前走，路过停车场出口后再走一小段就到了，地址就在图片的起点，很多哈啰，也有少量美团等其他车，骑上到前面路口掉头就可以回市区啦,116,115,65,https://www.xiaohongshu.com/explore/699655ad000000001a0365bc?xsec_token=ABBh620gnukTQePWO27T--8yGVqhMlj_66LERV_a_-fi0=&xsec_source=pc_search
未知博主,南宁一万次的春和景明，9999次是青秀山给的小红书,春天的青秀山就是南宁的春明景和一键播放春天交换春天南宁南宁旅游青秀山春天开幕式花情实况播报,183,46,25,https://www.xiaohongshu.com/explore/67ea6fa30000000009014b0e?xsec_token=ABOz8MB_IheI7B8mfi9lY7xMv20Ao7LI7WQSlq7ZP6lpg=&xsec_source=pc_search
未知博主,兜兜南宁的每个角落！小红书,路线及游玩Day1：上午：前往青秀山（门票20元），8：30前入园，乘坐观光车（50元通票）前往龙象塔，登顶俯瞰南宁全景，还可参观棕榈园、兰园等景点。中午：下山后去复记老友粉品尝老友牛肉粉。下午：游览南湖公园，可租辆自行车沿湖骑行，傍晚在名树博览园散步等待日落。晚上：前往中山路美食街，品尝酸嘢、田螺鸭脚煲等特色小吃。Day2：上午：9点前到达广西民族博物馆（免费，需提前预约），了解壮族文化、铜鼓历史等，还可租借壮族服饰拍照。中午：前往甘家界牌柠檬鸭就餐，品尝南宁招牌菜柠檬鸭。下午：游玩三街两巷，欣赏骑楼古建筑，打卡南宁城隍庙。晚上：前往建政路小吃街，品尝阿婆糯米饭、覃叔牛杂等。Day3：上午：若喜欢动物，可去南宁动物园（门票45元），看大熊猫团宠和离堆等。中午：在动物园附近简餐，推荐老友粉等地道风味。下午：根据返程时间自由安排，可前往朝阳广场附近的南宁百货大楼购买黄胜记肉脯横县茉莉花茶等特产，然后返程。交通外部交通：飞机可选择吴圩机场，有机场大巴和地铁直达市区；高铁优先选择南宁东站，交通便利。市内交通：地铁可覆盖大部分景点，可在支付宝领取南宁轨道交通卡；青秀区内逛吃骑共享单车较为方便；打车可使用滴滴等平台。从南宁东站到青秀区乘坐地铁1号线约20分钟，票价5元左右。美食正餐推荐：萬國酒家非遗技艺传承味道，老牌餐厅，人均约80元；桂小厨广西菜（万象城店），人均约70元；米马河（竹塘路总店），人均约60元。特色小吃：舒记老友粉（七星路店），人均约25元；梁阿婆廿年老牌扣肉糯米饭，人均约15元；邕味老友，人均约20元。住宿豪华型：南宁香格里拉酒店，价格8001500元晚；南宁龙光那莲豪华精选酒店，价格10002000元晚；南宁荔园维景国际大酒店，价格6001200元晚。性价比型：如家精选、维也纳国际等，标间约280400元晚。费用总计门票：青秀山20元南宁动物园45元65元（广西民族博物馆免费）。交通：市内交通按50元估算。美食：餐饮费用每天按100150元估算，3天约300450元。住宿：性价比型酒店两晚约560800元，豪华型酒店两晚约16004000元。,660,459,22,https://www.xiaohongshu.com/explore/68d9f621000000001203d347?xsec_token=ABs6osGWAlVKeEfmSyQbciAFGaibK7hAMCEJ5DHG-Nqis=&xsec_source=pc_search
未知博主,已不是记忆里小时候的青秀山了小红书,记得小时候春秋游都会去青秀山里面的每一处特别是环山秀坪都记忆深刻感觉做小孩还是很好的不需要顾虑担心，就是放开了玩如今长大了再回到青秀山感受就是怎么这么大！这么热！这么累！熟悉了快节奏的生活已经很难停下脚步欣赏眼前的美景了但还是需要有一双善于发现美的眼睛！假期还是吃了不少粉，哈哈哈我好爱吃粉也陪妈妈看了电影买了衣服爬了山有时间就要多陪陪妈妈！每次嘴硬说下次再也不会回来了但到了末尾总会很感慨时间过的好快真有些不舍下午独自一个人骑着电车回家眼眶莫名就红了湿润了真的是很奇妙很复杂很矛盾的感受好啦，愿平安健康，万事顺遂，天天开心！ISFJ碎碎念睡前故事多出门走走多陪陪家人多看看世界我想让我开心一点,46,1,6,https://www.xiaohongshu.com/explore/6999c3f7000000000c036abc?xsec_token=ABb6dD341N0uJFZhNHFQ62YX6kwoABlX8pMViAuS-7gnE=&xsec_source=pc_search
未知博主,青秀山阴天值得去吗？想要拍点好看的照片，但是害怕都是灰蒙蒙的感觉小红书,青秀山阴天值得去吗？想要拍点好看的照片，但是害怕都是灰蒙蒙的感觉,1,0,7,https://www.xiaohongshu.com/explore/696bbe6f000000001a027c62?xsec_token=ABQd46BWXh6jznILkDP4bm75x4FgFYGAEoVIjPHgmmfJw=&xsec_source=pc_search
未知博主,报告：南宁青秀山就这么爬！小红书,哈喽友友们，我是媛宝答应你们的南宁青秀山，3小时打卡绝美机位（优雅不累人版）来喽清秀山整体园区面积超级大！纯腿儿着的话走一天都逛不完下面这条路线适合出来玩不想太累，又能打卡到每一个绝美机位的宝贝们，快来码住！！（地图放最后）交通工具：地铁三号线直达西门清秀山内交通工具大致分两种：观光车（5元次），小火车（10元次）注意注意下车再上车就要再收一次费用喽门票：20元（我觉得这是我买过最超值的门票！）行程路线：1观音禅寺一定从西门进！进门直奔左手边坐1号观光车观音禅寺站下车就到了小地坛仰拍好看！（可以求签哦，10元一签，求完以后旁边有解签的师兄，告诉她你求哪方面的就行她就会帮你解签啦）2古今穿越机位观音禅寺出门右手边桃花坞方向走300米左右下楼梯就到了古今穿越机位，超现实主义俯拍绝美超出片3网红草坪楼梯上来继续往前走到桃花坞站坐2号观光车环山秀坪站下车就到了有孔雀的大草坪，我去的那天还有夫妻在拍婚纱照，非常出片了（沿途很多景点按需下车玩耍就行，玩儿完咱们就继续上车）4莫奈花园继续上2号观光车到北门下车转3号小火车水生花园站下车（你就拍吧！宫崎骏的童话世界，每一个布景都非常用心，都嘎嘎美）5荫生植物园坐3号小火车返程到北门步行至荫生植物园（大大的景区网红，15分钟喷一次水，喷水后像上了天庭一样，有专业摄影师在那蹲点，有需要的可以为美丽付费，当然了也可以借鉴一下他们的同款机位）穿搭建议：浅色系跟清秀山明艳的色彩适配度更高整体看下来，日系极简穿搭或者仙仙的小裙子拍照老漂酿了！！小小提示：晴天更出片，提前看天气！做好防晒！不拍照的时候请狠狠捂住，紫外线很强很强防晒伤蚊虫不少带好驱蚊水或驱蚊贴哦快拉上你的拍照搭子狠狠出片吧！旅游万粉扶持计划春天就要上春山户外赏花地图广西南宁我的博物馆不白逛pocket3城市里的绝美公园170薯队长生活薯小红书成长笔记小红书创作助手,814,762,33,https://www.xiaohongshu.com/explore/684562a800000000030383b0?xsec_token=ABTNqF1QXnqHUy2ns95v3QDuLPE0yQ5WzxLM_Eh8z9VEI=&xsec_source=pc_search
未知博主,青秀山表情包只剩一个了小红书,今天看到的，另一个去哪啦？青秀山就要逛公园青秀山东门,4032,257,587,https://www.xiaohongshu.com/explore/6978b9b80000000022039ad4?xsec_token=AB8Zpn25LeWlVNEEhfpv5u535d5i8InQg02l9s-QQK3Vc=&xsec_source=pc_search
未知博主,南宁旅游这些景点必冲！小红书,来南宁必打卡的宝藏景点不看后悔宝子们，想知道南宁有哪些必打卡的宝藏景点吗？别纠结啦，看这篇就够，带你玩转南宁！南宁动物园：门票50元左右，开放时间08001800。位于西乡塘区大学东路73号，交通超便利，地铁可直达。这里不仅能看到可爱的大熊猫绩美绩兰，还有超多神奇动物。网红黑猩猩活泼有趣，运气好还能看到它们的搞怪瞬间，动物明星齐聚，萌趣满满！南湖公园：免门票，全天开放。地处青秀区，公交、自驾都方便。湖水清澈，绿植环绕，傍晚沿着湖边散步，欣赏落日余晖，惬意又浪漫，还能在草坪野餐，享受悠闲时光。青秀山：门票20元左右，开放时间07001800。位于青秀区凤岭南路6号，可乘公交或打车前往。作为5A级景区，它是南宁的绿肺。登上龙象塔，俯瞰邕江美景；漫步千年苏铁园，看珍稀苏铁；春季去桃花岛，邂逅烂漫花海，一步一景，处处皆画。广西民族博物馆：免费参观（需提前预约），开放时间09301700（周一闭馆）。在青环路11号，靠近青秀山。这里展示着丰富的广西民族文化，精美的壮族服饰、独特的铜鼓，深入了解少数民族风情，感受文化魅力。方特东盟神话：标准票299元左右，开放时间10002200。位于青秀区青环路66号，交通便捷。室内项目带你穿越东盟十国，体验高科技与文化的碰撞，能看到吴哥窟、鱼尾狮，玩一天就能领略东南亚风情。三街两巷：免门票，全天开放。地处兴宁区民生路步行街附近，地铁直达。明清风格建筑古色古香，夜晚灯火辉煌，有各种特色小吃、手工艺品店，能品尝老友粉，感受老南宁的烟火气。宝子们，收拾行囊，来南宁开启一场难忘的旅行吧！南宁旅游南宁景点广西旅游,245,205,4,https://www.xiaohongshu.com/explore/682de75e000000002100feb3?xsec_token=ABRhcta30lLsTf59DWpEuuec5-s2Tas4H2jH53vzly8eE=&xsec_source=pc_search
未知博主,2月20日南宁青秀山小红书,绝，太绝了灯会青秀山,59,7,38,https://www.xiaohongshu.com/explore/69995e2e000000001503b87b?xsec_token=ABb6dD341N0uJFZhNHFQ62YUSoPjmwn2fGEzZY8750rJc=&xsec_source=pc_search
未知博主,谁能拒绝青秀山的郁金香花海呢小红书,太爽了感觉整个花园都是自己的！！超级漂亮的郁金香花海南宁青秀山青秀山攻略郁金香春天开幕式一键播放春天南宁安心家装选创艺,4,0,1,https://www.xiaohongshu.com/explore/699e7f02000000001a01d02a?xsec_token=ABi8n4xnI00PHyPWIuQZ2MJ8K-rTNP3T117iPZGiTK0SY=&xsec_source=pc_search
